doc_id	word_id	word	pos	mention_ids	entity_ids
1240	14	earlier	RBR		
1240	15	.	.		
1240	0	The	DT	10300	1240:2
1240	1	industry	NN	10300	1240:2
1240	2	used	VBD		
1240	3	81.6	CD		
1240	4	%	NN		
1240	5	of	IN		
1240	6	its	PRP$	10301	1240:2
1240	7	capability	NN		
1240	8	last	JJ	10302	1240:4
1240	9	week	NN	10302	1240:4
1240	10	,	,		
1240	11	compared	VBN		
1240	12	with	IN		
1240	13	82.2	CD		
1240	14	%	NN		
1240	15	the	DT	10303	1240:0
1240	16	previous	JJ	10303	1240:0
1240	17	week	NN	10303	1240:0
1240	18	and	CC		
1240	19	86.2	CD		
1240	20	%	NN		
1240	21	a	DT	10304	1240:3
1240	22	year	NN	10304	1240:3
1240	23	ago	IN		
1240	24	.	.		
1240	0	The	DT	10305	1240:1
1240	1	American	NNP	10305	1240:1
1240	2	Iron	NNP	10305	1240:1
1240	3	and	CC	10305	1240:1
1240	4	Steel	NNP	10305	1240:1
1240	5	Institute	NNP	10305	1240:1
1240	6	reported	VBD		
1240	7	:	:		
1240	8	The	DT		
1240	9	capability	NN		
1240	10	utilization	NN		
1240	11	rate	NN		
1240	12	is	VBZ		
1240	13	a	DT		
1240	14	calculation	NN		
1240	15	designed	VBN		
1240	16	to	TO		
1240	17	indicate	VB		
1240	18	at	IN		
1240	19	what	WDT		
1240	20	percent	NN		
1240	21	of	IN		
1240	22	its	PRP$	10306	1240:2
1240	23	production	NN		
1240	24	capability	NN		
1240	25	the	DT	10307	1240:2
1240	26	industry	NN	10307	1240:2
1240	27	is	VBZ		
1240	28	operating	VBG		
1240	29	in	IN		
1240	30	a	DT		
1240	31	given	VBN		
1240	32	week	NN		
1240	33	.	.		
1230	0	Carlos	NNP	10308	1230:0
1230	1	A.	NNP	10308	1230:0
1230	2	Salvagni	NNP	10308	1230:0
1230	3	,	,	10308	1230:0
1230	4	vice	NN	10308	1230:0
1230	5	president	NN	10308	1230:0
1230	6	,	,	10308	1230:0
1230	7	pharmaceutical	NN	10308	1230:0
1230	8	manufacturing	NN	10308	1230:0
1230	9	,	,	10308	1230:0
1230	10	will	MD		
1230	11	assume	VB		
1230	12	responsibility	NN		
1230	13	for	IN		
1230	14	manufacturing	NN		
1230	15	in	IN		
1230	16	Kalamazoo	NNP		
1230	17	,	,		
1230	18	Mich.	NNP		
1230	19	,	,		
1230	20	effective	JJ		
1230	21	Nov.	NNP		
1230	22	1	CD		
1230	23	.	.		
1230	0	Mr.	NNP	10309	1230:0
1230	1	Salvagni	NNP	10309	1230:0
1230	2	,	,	10309	1230:0
1230	3	53	CD	10309	1230:0
1230	4	years	NNS	10309	1230:0
1230	5	old	JJ	10309	1230:0
1230	6	,	,	10309	1230:0
1230	7	succeeds	VBZ		
1230	8	John	NNP		
1230	9	C.	NNP		
1230	10	Griffin	NNP		
1230	11	,	,		
1230	12	57	CD		
1230	13	,	,		
1230	14	who	WP		
1230	15	is	VBZ		
1230	16	retiring	VBG		
1230	17	as	RB		
1230	18	corporate	JJ		
1230	19	vice	NN		
1230	20	president	NN		
1230	21	of	IN		
1230	22	pharmaceutical	NN		
1230	23	manufacturing	NN		
1230	24	.	.		
1230	0	Upjohn	NNP		
1230	1	is	VBZ		
1230	2	a	DT		
1230	3	world	NN		
1230	4	-	HYPH		
1230	5	wide	JJ		
1230	6	provider	NN		
1230	7	of	IN		
1230	8	health	NN		
1230	9	-	HYPH		
1230	10	care	NN		
1230	11	products	NNS		
1230	12	and	CC		
1230	13	services	NNS		
1230	14	,	,		
1230	15	seeds	NNS		
1230	16	and	CC		
1230	17	speciality	NN		
1230	18	chemicals	NNS		
1230	19	.	.		
1260	0	Ironically	RB		
1260	1	,	,		
1260	2	American	NNP	10310	1260:2
1260	3	Airlines	NNPS	10310	1260:2
1260	4	'	POS	10310	1260:2
1260	5	attempt	NN		
1260	6	to	TO		
1260	7	lead	VB		
1260	8	industry	NN		
1260	9	prices	NNS		
1260	10	higher	RBR		
1260	11	was	VBD		
1260	12	reported	VBN		
1260	13	in	IN		
1260	14	the	DT		
1260	15	same	JJ		
1260	16	issue	NN		
1260	17	as	IN		
1260	18	your	PRP$		
1260	19	survey	NN		
1260	20	showing	VBG		
1260	21	that	IN		
1260	22	consumers	NNS		
1260	23	had	VBD		
1260	24	the	DT		
1260	25	least	JJS		
1260	26	confidence	NN		
1260	27	in	IN		
1260	28	the	DT		
1260	29	airline	NN		
1260	30	industry	NN		
1260	31	-LRB-	-LRB-		
1260	32	Sept.	NNP		
1260	33	20	CD		
1260	34	-RRB-	-RRB-		
1260	35	.	.		
1260	0	You	PRP		
1260	1	quote	VBP		
1260	2	Robert	NNP	10311	1260:3
1260	3	Crandall	NNP	10311	1260:3
1260	4	,	,	10311	1260:3
1260	5	chairman	NN	10311	1260:3
1260	6	of	IN	10311	1260:3
1260	7	American	NNP	10311 10312	1260:3 1260:2
1260	8	's	POS	10311 10312	1260:3 1260:2
1260	9	parent	NN	10311	1260:3
1260	10	,	,	10311	1260:3
1260	11	AMR	NNP	10311	1260:3
1260	12	Corp.	NNP	10311	1260:3
1260	13	,	,	10311	1260:3
1260	14	as	IN		
1260	15	having	VBG		
1260	16	said	VBD		
1260	17	that	IN		
1260	18	discount	NN		
1260	19	deals	NNS		
1260	20	for	IN		
1260	21	big	JJ		
1260	22	customers	NNS		
1260	23	would	MD		
1260	24	be	VB		
1260	25	``	``		
1260	26	dumb	JJ		
1260	27	''	''		
1260	28	because	IN		
1260	29	``	``		
1260	30	you	PRP		
1260	31	will	MD		
1260	32	go	VB		
1260	33	to	IN		
1260	34	Detroit	NNP	10313	1260:4
1260	35	because	IN		
1260	36	you	PRP		
1260	37	have	VBP		
1260	38	to	TO		
1260	39	go	VB		
1260	40	to	IN		
1260	41	Detroit	NNP	10314	1260:4
1260	42	whether	IN		
1260	43	the	DT		
1260	44	fare	NN		
1260	45	is	VBZ		
1260	46	$	$		
1260	47	175	CD		
1260	48	,	,		
1260	49	$	$		
1260	50	275	CD		
1260	51	or	CC		
1260	52	$	$		
1260	53	375	CD		
1260	54	.	.		
1260	55	''	''		
1260	0	Even	RB		
1260	1	if	IN		
1260	2	Mr.	NNP	10315	1260:3
1260	3	Crandall	NNP	10315	1260:3
1260	4	is	VBZ		
1260	5	correct	JJ		
1260	6	,	,		
1260	7	he	PRP	10316	1260:3
1260	8	of	IN	10316	1260:3
1260	9	all	DT	10316	1260:3
1260	10	people	NNS	10316	1260:3
1260	11	must	MD		
1260	12	realize	VB		
1260	13	our	PRP$		
1260	14	society	NN		
1260	15	relies	VBZ		
1260	16	on	IN		
1260	17	competition	NN		
1260	18	to	TO		
1260	19	keep	VB		
1260	20	prices	NNS		
1260	21	at	IN		
1260	22	a	DT		
1260	23	competitive	JJ		
1260	24	level	NN		
1260	25	.	.		
1260	0	In	IN		
1260	1	1986	CD		
1260	2	,	,		
1260	3	he	PRP	10317	1260:3
1260	4	settled	VBD		
1260	5	an	DT		
1260	6	antitrust	JJ		
1260	7	suit	NN		
1260	8	based	VBN		
1260	9	on	IN		
1260	10	a	DT		
1260	11	taped	VBN		
1260	12	telephone	NN		
1260	13	conversation	NN		
1260	14	of	IN		
1260	15	him	PRP	10318	1260:3
1260	16	proposing	VBG	10318	1260:3
1260	17	to	IN	10318	1260:3
1260	18	Braniff	NNP	10318 10319	1260:3 1260:1
1260	19	's	POS	10318 10319	1260:3 1260:1
1260	20	president	NN	10318	1260:3
1260	21	that	IN	10318	1260:3
1260	22	they	PRP	10318	1260:3
1260	23	both	DT	10318	1260:3
1260	24	raise	VBP	10318	1260:3
1260	25	fares	NNS	10318	1260:3
1260	26	20	CD	10318	1260:3
1260	27	%	NN	10318	1260:3
1260	28	.	.		
1260	0	-LRB-	-LRB-		
1260	1	Braniff	NNP	10320	1260:1
1260	2	declined	VBD		
1260	3	-RRB-	-RRB-		
1260	4	.	.		
1260	0	When	WRB		
1260	1	I	PRP	10321	1260:0
1260	2	asked	VBD		
1260	3	American	NNP	10322	1260:2
1260	4	Airlines	NNPS	10322	1260:2
1260	5	for	IN		
1260	6	its	PRP$	10323	1260:2
1260	7	side	NN		
1260	8	of	IN		
1260	9	the	DT		
1260	10	story	NN		
1260	11	for	IN		
1260	12	use	NN		
1260	13	in	IN		
1260	14	my	PRP$	10324	1260:0
1260	15	MBA	NNP		
1260	16	class	NN		
1260	17	,	,		
1260	18	where	WRB		
1260	19	I	PRP	10325	1260:0
1260	20	teach	VBP		
1260	21	business	NN		
1260	22	ethics	NNS		
1260	23	,	,		
1260	24	it	PRP	10326	1260:2
1260	25	did	VBD		
1260	26	not	RB		
1260	27	respond	VB		
1260	28	.	.		
1260	0	Perhaps	RB		
1260	1	the	DT		
1260	2	ethics	NNS		
1260	3	of	IN		
1260	4	an	DT		
1260	5	industry	NN		
1260	6	's	POS		
1260	7	leader	NN		
1260	8	filters	VBZ		
1260	9	down	IN		
1260	10	and	CC		
1260	11	is	VBZ		
1260	12	one	CD		
1260	13	of	IN		
1260	14	the	DT		
1260	15	factors	NNS		
1260	16	that	WDT		
1260	17	ultimately	RB		
1260	18	shapes	VBZ		
1260	19	consumer	NN		
1260	20	trust	NN		
1260	21	in	IN		
1260	22	that	DT		
1260	23	industry	NN		
1260	24	.	.		
1260	0	Arnold	NNP	10327	1260:0
1260	1	Celnicker	NNP	10327	1260:0
1260	2	Assistant	NNP	10327	1260:0
1260	3	Professor	NNP	10327	1260:0
1260	4	Ohio	NNP	10327	1260:0
1260	5	State	NNP	10327	1260:0
1260	6	University	NNP	10327	1260:0
1268	0	Silicon	NNP	10328	1268:2
1268	1	Graphics	NNP	10328	1268:2
1268	2	Inc.	NNP	10328	1268:2
1268	3	,	,	10328	1268:2
1268	4	a	DT	10328	1268:2
1268	5	fast	RB	10328	1268:2
1268	6	-	HYPH	10328	1268:2
1268	7	growing	VBG	10328	1268:2
1268	8	maker	NN	10328	1268:2
1268	9	of	IN		
1268	10	computer	NN		
1268	11	workstations	NNS		
1268	12	,	,		
1268	13	said	VBD		
1268	14	it	PRP	10329	1268:2
1268	15	landed	VBD		
1268	16	two	CD		
1268	17	federal	JJ		
1268	18	government	NN		
1268	19	contracts	NNS		
1268	20	worth	JJ		
1268	21	more	JJR		
1268	22	than	IN		
1268	23	$	$		
1268	24	100	CD		
1268	25	million	CD		
1268	26	over	IN		
1268	27	the	DT		
1268	28	next	JJ		
1268	29	five	CD		
1268	30	years	NNS		
1268	31	.	.		
1268	0	One	CD		
1268	1	award	NN		
1268	2	is	VBZ		
1268	3	part	NN		
1268	4	of	IN		
1268	5	a	DT		
1268	6	Department	NNP		
1268	7	of	IN		
1268	8	Defense	NNP		
1268	9	contract	NN		
1268	10	to	IN		
1268	11	Loral	NNP		
1268	12	Rolm	NNP		
1268	13	Mil	NNP		
1268	14	-	HYPH		
1268	15	Spec	NNP		
1268	16	Computers	NNPS		
1268	17	and	CC		
1268	18	could	MD		
1268	19	be	VB		
1268	20	valued	VBN		
1268	21	at	IN		
1268	22	more	JJR		
1268	23	than	IN		
1268	24	$	$		
1268	25	100	CD		
1268	26	million	CD		
1268	27	over	IN		
1268	28	five	CD		
1268	29	years	NNS		
1268	30	.	.		
1268	0	The	DT		
1268	1	other	JJ		
1268	2	involves	VBZ		
1268	3	the	DT		
1268	4	sale	NN		
1268	5	of	IN		
1268	6	about	IN		
1268	7	35	CD		
1268	8	of	IN		
1268	9	the	DT	10330 10331	1268:1 1268:2
1268	10	company	NN	10330 10331	1268:1 1268:2
1268	11	's	POS	10330 10331	1268:1 1268:2
1268	12	high	JJ	10330	1268:1
1268	13	-	HYPH	10330	1268:1
1268	14	end	NN	10330	1268:1
1268	15	workstations	NNS	10330	1268:1
1268	16	to	IN		
1268	17	the	DT		
1268	18	National	NNP		
1268	19	Institutes	NNPS		
1268	20	of	IN		
1268	21	Health	NNP		
1268	22	.	.		
1268	0	The	DT	10332	1268:1
1268	1	models	NNS	10332	1268:1
1268	2	,	,	10332	1268:1
1268	3	which	WDT	10332	1268:1
1268	4	cost	VBD	10332	1268:1
1268	5	about	IN	10332	1268:1
1268	6	$	$	10332	1268:1
1268	7	75,000	CD	10332	1268:1
1268	8	each	DT	10332	1268:1
1268	9	,	,	10332	1268:1
1268	10	will	MD		
1268	11	be	VB		
1268	12	used	VBN		
1268	13	in	IN		
1268	14	research	NN		
1268	15	.	.		
1268	0	The	DT		
1268	1	awards	NNS		
1268	2	are	VBP		
1268	3	evidence	NN		
1268	4	that	IN		
1268	5	Silicon	NNP	10333	1268:2
1268	6	Graphics	NNP	10333	1268:2
1268	7	'	POS	10333	1268:2
1268	8	approach	NN		
1268	9	to	IN		
1268	10	computer	NN		
1268	11	graphics	NNS		
1268	12	is	VBZ		
1268	13	catching	VBG		
1268	14	on	RP		
1268	15	with	IN		
1268	16	users	NNS		
1268	17	of	IN		
1268	18	powerful	JJ		
1268	19	desktop	NN		
1268	20	computers	NNS		
1268	21	,	,		
1268	22	analysts	NNS		
1268	23	said	VBD		
1268	24	.	.		
1268	0	``	``		
1268	1	The	DT	10334	1268:2
1268	2	company	NN	10334	1268:2
1268	3	's	VBZ		
1268	4	on	IN		
1268	5	a	DT		
1268	6	roll	NN		
1268	7	,	,		
1268	8	''	''		
1268	9	said	VBD		
1268	10	Robert	NNP		
1268	11	Herwick	NNP		
1268	12	,	,		
1268	13	an	DT		
1268	14	analyst	NN		
1268	15	at	IN		
1268	16	Hambrecht	NNP		
1268	17	&	CC		
1268	18	Quist	NNP		
1268	19	.	.		
1268	0	``	``		
1268	1	No	DT		
1268	2	other	JJ		
1268	3	-LCB-	-LRB-		
1268	4	computer	NN		
1268	5	-RCB-	-RRB-		
1268	6	vendor	NN		
1268	7	offers	VBZ		
1268	8	graphics	NNS		
1268	9	performance	NN		
1268	10	that	DT		
1268	11	good	JJ		
1268	12	for	IN		
1268	13	their	PRP$	10335	1268:2
1268	14	price	NN		
1268	15	.	.		
1268	16	''	''		
1268	0	In	IN		
1268	1	the	DT		
1268	2	battle	NN		
1268	3	to	TO		
1268	4	supply	VB		
1268	5	desktop	NN		
1268	6	computers	NNS		
1268	7	for	IN		
1268	8	researchers	NNS		
1268	9	and	CC		
1268	10	design	NN		
1268	11	engineers	NNS		
1268	12	,	,		
1268	13	most	JJS		
1268	14	of	IN		
1268	15	the	DT		
1268	16	attention	NN		
1268	17	is	VBZ		
1268	18	given	VBN		
1268	19	to	IN		
1268	20	the	DT		
1268	21	biggest	JJS		
1268	22	competitors	NNS		
1268	23	:	:		
1268	24	Sun	NNP	10336	1268:4
1268	25	Microsystems	NNPS	10336	1268:4
1268	26	Inc.	NNP	10336	1268:4
1268	27	,	,	10336	1268:4
1268	28	Hewlett	NNP	10336 10337	1268:4 1268:3
1268	29	-	HYPH	10336 10337	1268:4 1268:3
1268	30	Packard	NNP	10336 10337	1268:4 1268:3
1268	31	Co.	NNP	10336 10337	1268:4 1268:3
1268	32	and	CC	10336	1268:4
1268	33	Digital	NNP	10336 10338	1268:4 1268:6
1268	34	Equipment	NNP	10336 10338	1268:4 1268:6
1268	35	Corp.	NNP	10336 10338	1268:4 1268:6
1268	36	,	,		
1268	37	which	WDT		
1268	38	make	VBP		
1268	39	computers	NNS		
1268	40	mainly	RB		
1268	41	aimed	VBN		
1268	42	at	IN		
1268	43	a	DT		
1268	44	wide	JJ		
1268	45	range	NN		
1268	46	of	IN		
1268	47	engineering	NN		
1268	48	and	CC		
1268	49	scientific	JJ		
1268	50	needs	NNS		
1268	51	.	.		
1268	0	Silicon	NNP	10339	1268:2
1268	1	Graphics	NNP	10339	1268:2
1268	2	,	,		
1268	3	on	IN		
1268	4	the	DT		
1268	5	other	JJ		
1268	6	hand	NN		
1268	7	,	,		
1268	8	has	VBZ		
1268	9	targeted	VBN		
1268	10	a	DT		
1268	11	specific	JJ		
1268	12	niche	NN		
1268	13	since	IN		
1268	14	its	PRP$	10340	1268:2
1268	15	inception	NN		
1268	16	in	IN		
1268	17	1982	CD		
1268	18	,	,		
1268	19	which	WDT		
1268	20	has	VBZ		
1268	21	been	VBN		
1268	22	dubbed	VBN		
1268	23	by	IN		
1268	24	some	DT		
1268	25	as	IN		
1268	26	``	``		
1268	27	motion	NN	10341	1268:0
1268	28	-	HYPH	10341	1268:0
1268	29	picture	NN	10341	1268:0
1268	30	computing	NN	10341	1268:0
1268	31	.	.		
1268	32	''	''		
1268	0	This	DT	10342	1268:0
1268	1	is	VBZ		
1268	2	a	DT		
1268	3	style	NN		
1268	4	of	IN		
1268	5	``	``		
1268	6	visual	JJ		
1268	7	''	''		
1268	8	computing	NN		
1268	9	that	WDT		
1268	10	provides	VBZ		
1268	11	three	CD		
1268	12	-	HYPH		
1268	13	dimensional	JJ		
1268	14	,	,		
1268	15	color	NN		
1268	16	models	NNS		
1268	17	of	IN		
1268	18	everything	NN		
1268	19	from	IN		
1268	20	the	DT		
1268	21	inside	NN		
1268	22	of	IN		
1268	23	a	DT		
1268	24	house	NN		
1268	25	to	IN		
1268	26	the	DT		
1268	27	latest	JJS		
1268	28	in	IN		
1268	29	women	NNS		
1268	30	's	POS		
1268	31	fashion	NN		
1268	32	.	.		
1268	0	Though	NNP		
1268	1	Silicon	NNP	10343	1268:2
1268	2	Graphics	NNP	10343	1268:2
1268	3	is	VBZ		
1268	4	much	RB		
1268	5	smaller	JJR		
1268	6	than	IN		
1268	7	Digital	NNP	10344 10345	1268:4 1268:6
1268	8	,	,	10344	1268:4
1268	9	Hewlett	NNP	10344 10346	1268:4 1268:3
1268	10	and	CC	10344	1268:4
1268	11	Sun	NNP	10344	1268:4
1268	12	,	,		
1268	13	it	PRP	10347	1268:2
1268	14	has	VBZ		
1268	15	emerged	VBN		
1268	16	in	IN		
1268	17	recent	JJ		
1268	18	years	NNS		
1268	19	as	IN		
1268	20	a	DT		
1268	21	feared	VBN		
1268	22	adversary	NN		
1268	23	in	IN		
1268	24	this	DT	10348	1268:0
1268	25	graphics	NNS	10348	1268:0
1268	26	portion	NN	10348	1268:0
1268	27	of	IN	10348	1268:0
1268	28	the	DT	10348	1268:0
1268	29	workstation	NN	10348	1268:0
1268	30	market	NN	10348	1268:0
1268	31	.	.		
1268	0	In	IN		
1268	1	addition	NN		
1268	2	,	,		
1268	3	the	DT	10349	1268:2
1268	4	company	NN	10349	1268:2
1268	5	has	VBZ		
1268	6	made	VBN		
1268	7	it	PRP		
1268	8	tough	JJ		
1268	9	on	IN		
1268	10	competitors	NNS		
1268	11	by	IN		
1268	12	offering	VBG		
1268	13	a	DT		
1268	14	stream	NN		
1268	15	of	IN		
1268	16	desktop	NN		
1268	17	computers	NNS		
1268	18	at	IN		
1268	19	sharply	RB		
1268	20	lower	JJR		
1268	21	prices	NNS		
1268	22	.	.		
1268	0	A	DT		
1268	1	year	NN		
1268	2	ago	IN		
1268	3	,	,		
1268	4	Silicon	NNP	10350	1268:2
1268	5	Graphics	NNP	10350	1268:2
1268	6	introduced	VBD		
1268	7	a	DT		
1268	8	model	NN		
1268	9	priced	VBN		
1268	10	at	IN		
1268	11	$	$		
1268	12	15,000	CD		
1268	13	--	:		
1268	14	almost	RB		
1268	15	as	RB		
1268	16	cheap	JJ		
1268	17	as	IN		
1268	18	mainstream	NN		
1268	19	workstations	NNS		
1268	20	that	WDT		
1268	21	do	VBP		
1268	22	n't	RB		
1268	23	offer	VB		
1268	24	special	JJ		
1268	25	graphics	NNS		
1268	26	features	NNS		
1268	27	.	.		
1268	0	Silicon	NNP	10351	1268:2
1268	1	Graphics	NNP	10351	1268:2
1268	2	also	RB		
1268	3	plans	VBZ		
1268	4	to	TO		
1268	5	unveil	VB		
1268	6	even	RB	10352	1268:7
1268	7	less	RBR	10352	1268:7
1268	8	expensive	JJ	10352	1268:7
1268	9	machines	NNS	10352	1268:7
1268	10	in	IN		
1268	11	the	DT		
1268	12	near	JJ		
1268	13	future	NN		
1268	14	.	.		
1268	0	``	``		
1268	1	It	PRP		
1268	2	's	VBZ		
1268	3	pretty	RB		
1268	4	safe	JJ		
1268	5	to	TO		
1268	6	assume	VB		
1268	7	we	PRP	10353	1268:2
1268	8	can	MD		
1268	9	bring	VB		
1268	10	the	DT		
1268	11	cost	NN		
1268	12	down	RP		
1268	13	of	IN		
1268	14	these	DT	10354	1268:7
1268	15	systems	NNS	10354	1268:7
1268	16	by	IN		
1268	17	30	CD		
1268	18	%	NN		
1268	19	to	TO		
1268	20	40	CD		
1268	21	%	NN		
1268	22	a	DT		
1268	23	year	NN		
1268	24	,	,		
1268	25	''	''		
1268	26	said	VBD		
1268	27	Edward	NNP		
1268	28	McCracken	NNP		
1268	29	,	,		
1268	30	the	DT	10355	1268:2
1268	31	company	NN	10355	1268:2
1268	32	's	POS	10355	1268:2
1268	33	chief	JJ		
1268	34	executive	JJ		
1268	35	officer	NN		
1268	36	.	.		
1268	0	Silicon	NNP	10356	1268:2
1268	1	Graphics	NNP	10356	1268:2
1268	2	'	POS	10356	1268:2
1268	3	strategy	NN		
1268	4	seems	VBZ		
1268	5	to	TO		
1268	6	be	VB		
1268	7	paying	VBG		
1268	8	off	IN		
1268	9	.	.		
1268	0	Revenue	NN		
1268	1	for	IN		
1268	2	its	PRP$	10357	1268:2
1268	3	first	JJ		
1268	4	quarter	NN		
1268	5	ended	VBD		
1268	6	Sept.	NNP		
1268	7	30	CD		
1268	8	was	VBD		
1268	9	$	$		
1268	10	86.4	CD		
1268	11	million	CD		
1268	12	,	,		
1268	13	a	DT		
1268	14	95	CD		
1268	15	%	NN		
1268	16	increase	NN		
1268	17	over	IN		
1268	18	the	DT	10358	1268:5
1268	19	year	NN	10358	1268:5
1268	20	-	HYPH	10358	1268:5
1268	21	ago	JJ	10358	1268:5
1268	22	period	NN	10358	1268:5
1268	23	.	.		
1268	0	Profit	NN		
1268	1	was	VBD		
1268	2	$	$		
1268	3	5.2	CD		
1268	4	million	CD		
1268	5	,	,		
1268	6	compared	VBN		
1268	7	with	IN		
1268	8	$	$		
1268	9	1	CD		
1268	10	million	CD		
1268	11	for	IN		
1268	12	the	DT	10359	1268:5
1268	13	year	NN	10359	1268:5
1268	14	-	HYPH	10359	1268:5
1268	15	ago	JJ	10359	1268:5
1268	16	quarter	NN	10359	1268:5
1268	17	.	.		
1271	0	About	IN		
1271	1	400,000	CD		
1271	2	commuters	NNS		
1271	3	trying	VBG		
1271	4	to	TO		
1271	5	find	VB		
1271	6	their	PRP$		
1271	7	way	NN		
1271	8	through	IN		
1271	9	the	DT		
1271	10	Bay	NNP		
1271	11	area	NN		
1271	12	's	POS		
1271	13	quake	NN		
1271	14	-	HYPH		
1271	15	torn	VBN		
1271	16	transportation	NN		
1271	17	system	NN		
1271	18	wedged	VBD		
1271	19	cheek	NN		
1271	20	-	HYPH		
1271	21	to	IN		
1271	22	-	HYPH		
1271	23	jowl	NN		
1271	24	into	IN		
1271	25	subways	NNS		
1271	26	,	,		
1271	27	sat	VBD		
1271	28	in	IN		
1271	29	traffic	NN		
1271	30	jams	NNS		
1271	31	on	IN		
1271	32	major	JJ		
1271	33	freeways	NNS		
1271	34	or	CC		
1271	35	waited	VBD		
1271	36	forlornly	RB		
1271	37	for	IN		
1271	38	buses	NNS		
1271	39	yesterday	NN	10360	1271:17
1271	40	.	.		
1271	0	In	IN		
1271	1	other	JJ		
1271	2	words	NNS		
1271	3	,	,		
1271	4	it	PRP		
1271	5	was	VBD		
1271	6	a	DT		
1271	7	better	JJR		
1271	8	-	HYPH		
1271	9	than	IN		
1271	10	-	HYPH		
1271	11	average	JJ		
1271	12	Manhattan	NNP		
1271	13	commute	NN		
1271	14	.	.		
1271	0	City	NN		
1271	1	officials	NNS		
1271	2	feared	VBD		
1271	3	widespread	JJ		
1271	4	gridlock	NN		
1271	5	on	IN		
1271	6	the	DT	10361	1271:17
1271	7	first	JJ	10361	1271:17
1271	8	day	NN	10361	1271:17
1271	9	that	IN	10361	1271:17
1271	10	normal	JJ	10361	1271:17
1271	11	business	NN	10361	1271:17
1271	12	operations	NNS	10361	1271:17
1271	13	were	VBD	10361	1271:17
1271	14	resumed	VBN	10361	1271:17
1271	15	following	VBG	10361	1271:17
1271	16	last	JJ	10361 10362	1271:17 1271:0
1271	17	Tuesday	NNP	10361 10362	1271:17 1271:0
1271	18	's	POS	10361 10362	1271:17 1271:0
1271	19	earthquake	NN	10361 10362	1271:17 1271:0
1271	20	.	.		
1271	0	The	DT	10363	1271:0
1271	1	massive	JJ	10363	1271:0
1271	2	temblor	NN	10363	1271:0
1271	3	,	,	10363	1271:0
1271	4	which	WDT	10363	1271:0
1271	5	killed	VBD	10363	1271:0
1271	6	at	RB	10363	1271:0
1271	7	least	RBS	10363	1271:0
1271	8	61	CD	10363	1271:0
1271	9	people	NNS	10363	1271:0
1271	10	,	,	10363	1271:0
1271	11	severed	VBD		
1271	12	the	DT	10364	1271:9
1271	13	Bay	NNP	10364	1271:9
1271	14	Bridge	NNP	10364	1271:9
1271	15	,	,	10364	1271:9
1271	16	a	DT	10364	1271:9
1271	17	major	JJ	10364	1271:9
1271	18	artery	NN	10364	1271:9
1271	19	to	IN	10364	1271:9
1271	20	the	DT	10364	1271:9
1271	21	east	JJ	10364	1271:9
1271	22	,	,		
1271	23	and	CC		
1271	24	closed	VBD		
1271	25	most	JJS		
1271	26	ramps	NNS		
1271	27	leading	VBG		
1271	28	to	IN		
1271	29	and	CC		
1271	30	from	IN		
1271	31	Highway	NN	10365	1271:15
1271	32	101	CD	10365	1271:15
1271	33	,	,	10365	1271:15
1271	34	the	DT	10365	1271:15
1271	35	biggest	JJS	10365	1271:15
1271	36	artery	NN	10365	1271:15
1271	37	to	IN	10365	1271:15
1271	38	the	DT	10365	1271:15
1271	39	south	NN	10365	1271:15
1271	40	.	.		
1271	0	It	PRP		
1271	1	will	MD		
1271	2	take	VB		
1271	3	several	JJ		
1271	4	weeks	NNS		
1271	5	to	TO		
1271	6	repair	VB		
1271	7	the	DT	10366	1271:9
1271	8	bridge	NN	10366	1271:9
1271	9	,	,		
1271	10	and	CC		
1271	11	several	JJ		
1271	12	months	NNS		
1271	13	to	TO		
1271	14	repair	VB		
1271	15	some	DT		
1271	16	of	IN		
1271	17	the	DT		
1271	18	101	CD	10367	1271:15
1271	19	connections	NNS		
1271	20	.	.		
1271	0	But	CC		
1271	1	in	IN		
1271	2	spite	NN		
1271	3	of	IN		
1271	4	a	DT		
1271	5	wind	NN		
1271	6	-	HYPH		
1271	7	driven	VBN		
1271	8	rainstorm	NN		
1271	9	,	,		
1271	10	gridlock	NN		
1271	11	never	RB		
1271	12	materialized	VBD		
1271	13	,	,		
1271	14	mainly	RB		
1271	15	because	IN		
1271	16	the	DT	10368	1271:3
1271	17	Bay	NNP	10368	1271:3
1271	18	Area	NNP	10368	1271:3
1271	19	Rapid	NNP	10368	1271:3
1271	20	Transit	NNP	10368	1271:3
1271	21	subway	NN	10368	1271:3
1271	22	system	NN	10368	1271:3
1271	23	carried	VBD		
1271	24	50	CD		
1271	25	%	NN		
1271	26	more	JJR		
1271	27	passengers	NNS		
1271	28	than	IN		
1271	29	normal	JJ		
1271	30	.	.		
1271	0	For	IN		
1271	1	the	DT		
1271	2	first	JJ		
1271	3	time	NN		
1271	4	in	IN		
1271	5	memory	NN		
1271	6	,	,		
1271	7	it	PRP		
1271	8	was	VBD		
1271	9	standing	NN		
1271	10	-	HYPH		
1271	11	room	NN		
1271	12	only	RB		
1271	13	in	IN		
1271	14	BART	NNP	10369	1271:3
1271	15	's	POS	10369	1271:3
1271	16	sleek	JJ		
1271	17	,	,		
1271	18	modern	JJ		
1271	19	railcars	NNS		
1271	20	.	.		
1271	0	Moreover	RB		
1271	1	,	,		
1271	2	the	DT		
1271	3	two	CD		
1271	4	main	JJ		
